"YEAR","STATEFIP","st_percent_female_employed","st_percent_male_employed","st_sex_ratio_in_percent_employed","st_percent_female_in_labor_force","st_percent_male_in_labor_force","st_sex_ratio_in_percent_in_labor_force","st_percent_female_above_poverty_line","st_percent_male_above_poverty_line","st_sex_ratio_in_percent_above_poverty_line","st_percent_female_yes_high_school_diploma","st_percent_male_yes_high_school_diploma","st_sex_ratio_in_percent_yes_high_school_diploma","st_percent_female_yes_bachelors","st_percent_male_yes_bachelors","st_sex_ratio_in_percent_yes_bachelors","st_percent_white_childapl","st_percent_nonwhite_childapl","st_race_ratio_in_percent_childapl","st_percent_white_yes_high_school_diploma","st_percent_nonwhite_yes_high_school_diploma","st_race_ratio_in_percent_yes_high_school_diploma","st_percent_white_employed","st_percent_nonwhite_employed","st_race_ratio_in_percent_employed","st_median_white_household_income","st_median_nonwhite_household_income","st_race_ratio_in_household_income","st_percent_white_home","st_percent_nonwhite_home","st_race_ratio_home","st_percent_white_in_labor_force","st_percent_nonwhite_in_labor_force","st_race_ratio_in_percent_in_labor_force","st_percent_white_above_poverty_line","st_percent_nonwhite_above_poverty_line","st_race_ratio_in_percent_above_poverty_line","st_percent_male_occw","st_percent_female_occw","st_sex_ratio_in_percent_occw","st_percent_male_occp","st_percent_female_occp","st_sex_ratio_in_percent_occp","st_percent_male_occb","st_percent_female_occb","st_sex_ratio_in_percent_occb","st_percent_nonwhite_vote","st_percent_white_vote","st_race_ratio_in_percent_vote","st_percent_female_yes_literate","st_percent_male_yes_literate","st_sex_ratio_in_percent_yes_literate","st_percent_nonwhite_yes_literate","st_percent_white_yes_literate","st_race_ratio_in_percent_yes_literate","state_name","st_white_e0","st_nonwhite_e0","st_race_ratio_in_e0","st_white_e1","st_nonwhite_e1","st_race_ratio_in_e1","st_whitemale_e0","st_nonwhitemale_e0","st_race_ratio_within_males_in_e0","st_whitemale_e1","st_nonwhitemale_e1","st_race_ratio_within_males_in_e1","st_whitefemale_e0","st_nonwhitefemale_e0","st_race_ratio_within_females_in_e0","st_whitefemale_e1","st_nonwhitefemale_e1","st_race_ratio_within_females_in_e1"
1987,29,0.941,0.919,0.977,0.538,0.739,1.372,0.828,0.885,1.069,0.749,0.746,0.996,0.125,0.187,1.502,NA,NA,NA,0.368,0.355,1.035,0.399,0.518,0.771,28230,15000,1.882,0.734,0.39,1.879,0.641,0.566,1.134,0.877,0.692,1.267,0.358,0.312,1.149,0.182,0.553,0.329,0.46,0.135,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missouri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,30,0.949,0.901,0.95,0.558,0.711,1.273,0.822,0.848,1.03,0.797,0.785,0.986,0.18,0.199,1.102,NA,NA,NA,0.465,0.249,1.866,0.401,0.591,0.679,24950,14654,1.703,0.71,0.464,1.53,0.641,0.515,1.246,0.855,0.611,1.399,0.407,0.374,1.089,0.118,0.527,0.224,0.475,0.099,4.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Montana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,31,0.946,0.941,0.994,0.593,0.757,1.277,0.852,0.876,1.028,0.788,0.761,0.966,0.134,0.142,1.058,NA,NA,NA,0.388,0.26,1.493,0.358,0.459,0.781,26526,18611,1.425,0.708,0.502,1.411,0.671,0.653,1.028,0.877,0.682,1.287,0.32,0.335,0.955,0.153,0.527,0.29,0.527,0.138,3.824,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nebraska",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,32,0.922,0.933,1.011,0.642,0.747,1.164,0.899,0.94,1.046,0.78,0.775,0.995,0.107,0.203,1.904,NA,NA,NA,0.418,0.291,1.436,0.356,0.337,1.055,31800,22768,1.397,0.616,0.525,1.173,0.682,0.734,0.929,0.951,0.8,1.189,0.39,0.319,1.221,0.264,0.614,0.43,0.346,0.067,5.163,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nevada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,33,0.97,0.965,0.995,0.642,0.784,1.221,0.951,0.975,1.025,0.752,0.747,0.993,0.188,0.214,1.142,NA,NA,NA,0.408,0.751,0.543,0.312,0.181,1.719,36529,31015,1.178,0.735,0.162,4.551,0.711,0.819,0.869,0.963,1,0.963,0.421,0.392,1.074,0.162,0.446,0.362,0.418,0.162,2.573,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New Hampshire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,34,0.954,0.957,1.003,0.544,0.751,1.382,0.893,0.93,1.041,0.727,0.737,1.013,0.166,0.232,1.398,NA,NA,NA,0.412,0.292,1.409,0.378,0.413,0.915,41280,26000,1.588,0.771,0.393,1.964,0.642,0.641,1.001,0.95,0.787,1.207,0.419,0.362,1.158,0.185,0.519,0.357,0.396,0.119,3.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,35,0.928,0.906,0.975,0.524,0.702,1.339,0.78,0.794,1.018,0.703,0.726,1.033,0.115,0.184,1.604,NA,NA,NA,0.471,0.266,1.772,0.388,0.487,0.798,25400,18296,1.388,0.655,0.707,0.926,0.646,0.573,1.126,0.872,0.689,1.266,0.433,0.395,1.097,0.147,0.511,0.288,0.42,0.094,4.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,36,0.952,0.942,0.99,0.5,0.705,1.412,0.851,0.887,1.042,0.708,0.716,1.012,0.177,0.227,1.278,NA,NA,NA,0.419,0.325,1.288,0.415,0.494,0.84,34044,20800,1.637,0.697,0.279,2.496,0.61,0.554,1.101,0.923,0.729,1.266,0.409,0.38,1.077,0.221,0.519,0.426,0.369,0.101,3.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,37,0.948,0.953,1.005,0.581,0.731,1.259,0.835,0.88,1.053,0.658,0.626,0.95,0.125,0.167,1.33,NA,NA,NA,0.352,0.211,1.668,0.36,0.45,0.8,28000,17611,1.59,0.763,0.54,1.412,0.662,0.61,1.086,0.907,0.689,1.316,0.332,0.294,1.128,0.134,0.457,0.292,0.535,0.248,2.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,38,0.947,0.924,0.976,0.549,0.759,1.381,0.851,0.879,1.032,0.74,0.71,0.96,0.153,0.171,1.115,NA,NA,NA,0.456,0.332,1.372,0.38,0.538,0.706,26497,24838,1.067,0.757,0.441,1.717,0.655,0.571,1.147,0.87,0.761,1.144,0.346,0.338,1.023,0.132,0.572,0.231,0.522,0.09,5.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,39,0.943,0.906,0.96,0.511,0.721,1.411,0.855,0.89,1.041,0.72,0.709,0.985,0.117,0.147,1.254,NA,NA,NA,0.317,0.292,1.087,0.43,0.491,0.875,30301,19139,1.583,0.753,0.523,1.44,0.614,0.582,1.056,0.898,0.662,1.356,0.327,0.348,0.939,0.153,0.51,0.301,0.52,0.143,3.649,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,40,0.905,0.921,1.017,0.58,0.684,1.179,0.843,0.862,1.022,0.747,0.707,0.947,0.118,0.191,1.615,NA,NA,NA,0.392,0.258,1.519,0.411,0.467,0.879,27084,15315,1.768,0.759,0.529,1.435,0.634,0.623,1.017,0.882,0.721,1.223,0.367,0.344,1.067,0.17,0.573,0.297,0.462,0.083,5.567,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oklahoma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,41,0.908,0.921,1.014,0.575,0.703,1.224,0.862,0.893,1.036,0.805,0.748,0.928,0.152,0.186,1.223,NA,NA,NA,0.436,0.356,1.226,0.419,0.368,1.14,28017,22250,1.259,0.686,0.345,1.99,0.636,0.667,0.953,0.893,0.71,1.256,0.343,0.362,0.948,0.163,0.517,0.316,0.493,0.121,4.078,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oregon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,42,0.949,0.928,0.978,0.466,0.694,1.489,0.889,0.91,1.023,0.734,0.723,0.984,0.124,0.181,1.457,NA,NA,NA,0.307,0.228,1.345,0.451,0.56,0.806,29200,18155,1.608,0.787,0.662,1.189,0.581,0.502,1.158,0.915,0.764,1.198,0.355,0.343,1.036,0.176,0.536,0.329,0.469,0.121,3.867,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pennsylvania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,44,0.945,0.954,1.01,0.569,0.747,1.314,0.89,0.928,1.042,0.704,0.692,0.982,0.163,0.21,1.289,NA,NA,NA,0.375,0.255,1.47,0.372,0.451,0.825,32840,21000,1.564,0.718,0.441,1.63,0.659,0.597,1.105,0.925,0.741,1.248,0.364,0.385,0.945,0.178,0.426,0.418,0.458,0.19,2.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhode Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,45,0.905,0.935,1.033,0.545,0.695,1.274,0.799,0.858,1.074,0.64,0.629,0.982,0.107,0.154,1.444,NA,NA,NA,0.343,0.172,1.989,0.4,0.5,0.8,31570,15544,2.031,0.795,0.626,1.27,0.621,0.602,1.032,0.925,0.618,1.497,0.365,0.277,1.316,0.105,0.513,0.205,0.53,0.21,2.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,46,0.956,0.948,0.992,0.575,0.751,1.305,0.811,0.85,1.047,0.741,0.698,0.941,0.132,0.155,1.174,NA,NA,NA,0.362,0.292,1.24,0.362,0.472,0.765,24074,20507,1.174,0.761,0.425,1.791,0.666,0.589,1.131,0.845,0.655,1.29,0.3,0.31,0.968,0.121,0.564,0.215,0.578,0.126,4.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,47,0.921,0.919,0.998,0.507,0.684,1.348,0.786,0.848,1.079,0.574,0.574,0.999,0.1,0.128,1.287,NA,NA,NA,0.262,0.244,1.076,0.436,0.54,0.807,24050,14711,1.635,0.761,0.509,1.497,0.603,0.542,1.112,0.859,0.642,1.338,0.307,0.293,1.048,0.166,0.483,0.345,0.527,0.224,2.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tennessee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,48,0.919,0.902,0.982,0.549,0.737,1.344,0.814,0.841,1.033,0.681,0.665,0.977,0.14,0.187,1.333,NA,NA,NA,0.47,0.241,1.948,0.385,0.465,0.829,33484,18000,1.86,0.722,0.547,1.321,0.653,0.621,1.052,0.916,0.691,1.325,0.374,0.351,1.065,0.155,0.553,0.281,0.471,0.096,4.923,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,49,0.935,0.911,0.974,0.601,0.753,1.255,0.862,0.885,1.027,0.838,0.8,0.955,0.163,0.215,1.315,NA,NA,NA,0.542,0.375,1.445,0.377,0.353,1.068,30800,25200,1.222,0.755,0.418,1.805,0.671,0.744,0.902,0.887,0.712,1.247,0.417,0.359,1.16,0.184,0.543,0.339,0.399,0.098,4.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Utah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,50,0.958,0.954,0.996,0.6,0.761,1.268,0.866,0.916,1.058,0.784,0.741,0.945,0.207,0.221,1.066,NA,NA,NA,0.413,0.716,0.577,0.356,0.116,3.058,28000,32540,0.86,0.738,0.45,1.64,0.674,0.884,0.763,0.888,1,0.888,0.425,0.387,1.098,0.136,0.476,0.287,0.439,0.137,3.205,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vermont",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,51,0.931,0.951,1.022,0.572,0.731,1.277,0.89,0.916,1.028,0.684,0.678,0.992,0.152,0.249,1.641,NA,NA,NA,0.425,0.283,1.499,0.384,0.385,0.998,35220,28001,1.258,0.791,0.565,1.401,0.636,0.69,0.922,0.933,0.809,1.154,0.426,0.364,1.169,0.143,0.511,0.279,0.432,0.124,3.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,53,0.897,0.903,1.007,0.539,0.74,1.372,0.846,0.898,1.061,0.792,0.804,1.016,0.166,0.234,1.409,NA,NA,NA,0.476,0.429,1.109,0.416,0.487,0.855,30900,23696,1.304,0.695,0.512,1.358,0.64,0.609,1.051,0.887,0.743,1.195,0.414,0.38,1.088,0.141,0.512,0.274,0.446,0.107,4.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Washington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,54,0.894,0.878,0.982,0.372,0.615,1.653,0.759,0.794,1.046,0.572,0.608,1.064,0.08,0.122,1.534,NA,NA,NA,0.227,0.175,1.294,0.569,0.634,0.898,20000,11774,1.699,0.768,0.512,1.5,0.482,0.558,0.863,0.782,0.603,1.296,0.26,0.297,0.878,0.154,0.6,0.256,0.586,0.104,5.659,NA,NA,NA,NA,NA,NA,NA,NA,NA,"West Virginia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,55,0.951,0.897,0.944,0.582,0.762,1.309,0.891,0.896,1.006,0.774,0.742,0.958,0.158,0.179,1.139,NA,NA,NA,0.351,0.28,1.254,0.372,0.578,0.643,31600,13728,2.302,0.752,0.323,2.325,0.679,0.505,1.345,0.915,0.592,1.546,0.357,0.328,1.089,0.132,0.515,0.257,0.511,0.157,3.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wisconsin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,56,0.917,0.866,0.945,0.545,0.771,1.414,0.836,0.871,1.043,0.777,0.758,0.975,0.126,0.172,1.359,NA,NA,NA,0.419,0.308,1.357,0.41,0.467,0.878,27055,21888,1.236,0.714,0.612,1.168,0.659,0.656,1.005,0.863,0.729,1.184,0.356,0.353,1.009,0.154,0.573,0.268,0.49,0.074,6.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wyoming",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,1,0.928,0.933,1.006,0.483,0.69,1.428,0.762,0.813,1.066,0.594,0.596,1.003,0.106,0.133,1.248,NA,NA,NA,0.296,0.244,1.21,0.445,0.504,0.883,26930,12710,2.119,0.723,0.55,1.314,0.582,0.575,1.012,0.88,0.547,1.607,0.279,0.246,1.133,0.136,0.547,0.249,0.585,0.207,2.827,0.547,0.605,1.107,NA,NA,NA,NA,NA,NA,"Alabama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,2,0.909,0.885,0.973,0.623,0.744,1.193,0.866,0.893,1.031,0.82,0.791,0.964,0.19,0.209,1.097,NA,NA,NA,0.525,0.23,2.283,0.334,0.509,0.656,42812,26337,1.626,0.669,0.588,1.137,0.727,0.537,1.354,0.921,0.765,1.204,0.391,0.435,0.9,0.176,0.511,0.344,0.433,0.053,8.096,0.534,0.701,1.311,NA,NA,NA,NA,NA,NA,"Alaska",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,4,0.956,0.946,0.989,0.535,0.711,1.329,0.862,0.881,1.021,0.754,0.763,1.012,0.161,0.188,1.162,NA,NA,NA,0.498,0.273,1.828,0.398,0.438,0.91,32000,23000,1.391,0.71,0.609,1.166,0.619,0.626,0.99,0.898,0.788,1.14,0.414,0.381,1.087,0.179,0.498,0.359,0.407,0.121,3.365,0.387,0.597,1.545,NA,NA,NA,NA,NA,NA,"Arizona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,5,0.883,0.928,1.05,0.529,0.7,1.324,0.772,0.793,1.027,0.635,0.616,0.971,0.082,0.124,1.516,NA,NA,NA,0.297,0.159,1.869,0.424,0.536,0.792,24465,12013,2.037,0.736,0.424,1.735,0.616,0.578,1.067,0.862,0.517,1.668,0.323,0.272,1.186,0.165,0.549,0.3,0.512,0.178,2.871,0.496,0.59,1.19,NA,NA,NA,NA,NA,NA,"Arkansas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,6,0.952,0.941,0.988,0.569,0.753,1.324,0.866,0.887,1.024,0.753,0.733,0.974,0.178,0.245,1.373,NA,NA,NA,0.55,0.331,1.661,0.367,0.385,0.952,38276,25700,1.489,0.644,0.43,1.497,0.656,0.665,0.986,0.928,0.796,1.165,0.428,0.39,1.097,0.166,0.495,0.335,0.406,0.115,3.541,0.602,0.675,1.12,NA,NA,NA,NA,NA,NA,"California",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,8,0.945,0.912,0.965,0.591,0.783,1.324,0.862,0.888,1.03,0.772,0.799,1.035,0.201,0.276,1.374,NA,NA,NA,0.522,0.271,1.924,0.352,0.42,0.838,33048,18079,1.828,0.676,0.464,1.456,0.681,0.684,0.996,0.913,0.713,1.279,0.471,0.397,1.186,0.136,0.504,0.271,0.392,0.099,3.971,0.596,0.71,1.193,NA,NA,NA,NA,NA,NA,"Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,9,0.971,0.978,1.007,0.59,0.777,1.318,0.917,0.953,1.039,0.76,0.756,0.994,0.171,0.256,1.495,NA,NA,NA,0.432,0.26,1.661,0.344,0.3,1.148,40500,33297,1.216,0.718,0.361,1.988,0.67,0.73,0.918,0.951,0.817,1.163,0.419,0.36,1.163,0.167,0.494,0.339,0.414,0.146,2.834,0.454,0.715,1.577,NA,NA,NA,NA,NA,NA,"Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,10,0.978,0.956,0.978,0.592,0.773,1.306,0.925,0.944,1.021,0.79,0.745,0.943,0.148,0.204,1.381,NA,NA,NA,0.405,0.354,1.144,0.336,0.366,0.916,34987,23682,1.477,0.77,0.431,1.785,0.68,0.68,1,0.963,0.787,1.223,0.378,0.409,0.925,0.199,0.514,0.388,0.422,0.078,5.437,0.455,0.658,1.445,NA,NA,NA,NA,NA,NA,"Delaware",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,11,0.938,0.953,1.016,0.668,0.767,1.149,0.822,0.882,1.072,0.738,0.71,0.963,0.266,0.337,1.266,NA,NA,NA,0.889,0.329,2.7,0.214,0.367,0.582,48600,25575,1.9,0.489,0.411,1.189,0.79,0.684,1.155,0.941,0.82,1.147,0.399,0.425,0.937,0.314,0.55,0.57,0.288,0.024,11.863,0.543,0.746,1.373,NA,NA,NA,NA,NA,NA,"District of Columbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,12,0.948,0.955,1.007,0.555,0.7,1.261,0.856,0.897,1.047,0.752,0.718,0.954,0.135,0.205,1.52,NA,NA,NA,0.413,0.296,1.397,0.416,0.372,1.119,30088,21200,1.419,0.73,0.53,1.376,0.605,0.675,0.896,0.929,0.747,1.244,0.407,0.395,1.028,0.167,0.496,0.338,0.426,0.109,3.923,0.489,0.642,1.312,NA,NA,NA,NA,NA,NA,"Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,13,0.933,0.933,1,0.593,0.767,1.294,0.826,0.887,1.074,0.658,0.671,1.02,0.13,0.168,1.294,NA,NA,NA,0.378,0.194,1.942,0.339,0.446,0.761,35678,19000,1.878,0.743,0.504,1.475,0.683,0.647,1.055,0.939,0.682,1.376,0.376,0.33,1.141,0.136,0.506,0.27,0.487,0.164,2.966,0.454,0.566,1.248,NA,NA,NA,NA,NA,NA,"Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,15,0.956,0.977,1.022,0.589,0.703,1.193,0.893,0.93,1.041,0.768,0.756,0.985,0.155,0.21,1.355,NA,NA,NA,0.52,0.391,1.328,0.373,0.356,1.049,34676,40292,0.861,0.463,0.615,0.752,0.607,0.658,0.922,0.927,0.907,1.022,0.388,0.372,1.042,0.229,0.53,0.432,0.383,0.098,3.92,0.616,0.612,0.994,NA,NA,NA,NA,NA,NA,"Hawaii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,16,0.952,0.911,0.957,0.543,0.696,1.281,0.843,0.855,1.014,0.748,0.705,0.943,0.095,0.151,1.594,NA,NA,NA,0.396,0.253,1.562,0.42,0.467,0.899,24450,18100,1.351,0.776,0.565,1.372,0.616,0.645,0.955,0.86,0.728,1.181,0.332,0.344,0.966,0.134,0.504,0.266,0.534,0.152,3.508,0.442,0.686,1.553,NA,NA,NA,NA,NA,NA,"Idaho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,17,0.918,0.913,0.995,0.545,0.746,1.368,0.833,0.88,1.056,0.721,0.737,1.021,0.153,0.193,1.258,NA,NA,NA,0.419,0.322,1.301,0.386,0.505,0.764,36120,19850,1.82,0.757,0.374,2.025,0.653,0.597,1.095,0.923,0.66,1.399,0.386,0.365,1.058,0.192,0.534,0.36,0.422,0.101,4.164,0.738,0.671,0.909,NA,NA,NA,NA,NA,NA,"Illinois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,18,0.941,0.937,0.995,0.554,0.726,1.31,0.878,0.902,1.028,0.726,0.72,0.991,0.088,0.128,1.446,NA,NA,NA,0.283,0.318,0.89,0.394,0.477,0.826,28140,17247,1.632,0.756,0.463,1.634,0.638,0.614,1.038,0.91,0.703,1.293,0.329,0.313,1.05,0.144,0.508,0.282,0.528,0.178,2.957,0.697,0.637,0.913,NA,NA,NA,NA,NA,NA,"Indiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,19,0.945,0.932,0.986,0.598,0.773,1.292,0.842,0.868,1.031,0.789,0.772,0.978,0.106,0.154,1.454,NA,NA,NA,0.339,0.268,1.266,0.352,0.536,0.657,27188,17345,1.567,0.714,0.354,2.018,0.688,0.552,1.248,0.861,0.677,1.272,0.289,0.295,0.981,0.129,0.566,0.228,0.582,0.139,4.189,0.674,0.662,0.982,NA,NA,NA,NA,NA,NA,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,20,0.964,0.945,0.98,0.587,0.78,1.328,0.905,0.91,1.005,0.783,0.793,1.013,0.18,0.25,1.391,NA,NA,NA,0.445,0.377,1.179,0.34,0.433,0.784,30500,19123,1.595,0.74,0.672,1.101,0.685,0.64,1.069,0.934,0.695,1.344,0.392,0.339,1.159,0.162,0.541,0.3,0.446,0.12,3.704,0.496,0.651,1.314,NA,NA,NA,NA,NA,NA,"Kansas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,21,0.911,0.887,0.974,0.48,0.699,1.454,0.817,0.838,1.025,0.641,0.617,0.964,0.124,0.134,1.083,NA,NA,NA,0.308,0.247,1.25,0.461,0.641,0.718,25000,13076,1.912,0.739,0.454,1.625,0.586,0.509,1.153,0.839,0.678,1.238,0.288,0.341,0.845,0.123,0.514,0.239,0.589,0.145,4.067,0.343,0.538,1.567,NA,NA,NA,NA,NA,NA,"Kentucky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,22,0.866,0.899,1.038,0.48,0.699,1.455,0.713,0.788,1.105,0.648,0.677,1.044,0.111,0.173,1.556,NA,NA,NA,0.374,0.237,1.578,0.433,0.605,0.716,34120,11719,2.912,0.811,0.477,1.699,0.612,0.514,1.191,0.897,0.464,1.933,0.385,0.305,1.263,0.168,0.595,0.282,0.448,0.1,4.467,0.63,0.705,1.118,NA,NA,NA,NA,NA,NA,"Louisiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,23,0.959,0.944,0.985,0.54,0.728,1.347,0.869,0.898,1.034,0.761,0.724,0.952,0.135,0.201,1.49,NA,NA,NA,0.363,0.241,1.502,0.402,0.257,1.563,29000,22000,1.318,0.762,0.264,2.887,0.626,0.728,0.86,0.882,0.885,0.997,0.359,0.344,1.043,0.119,0.493,0.241,0.522,0.163,3.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,24,0.953,0.966,1.013,0.615,0.768,1.248,0.886,0.931,1.051,0.766,0.737,0.963,0.212,0.278,1.311,NA,NA,NA,0.48,0.381,1.259,0.343,0.326,1.052,42710,31620,1.351,0.756,0.479,1.578,0.676,0.713,0.948,0.949,0.824,1.151,0.486,0.42,1.158,0.158,0.516,0.306,0.356,0.064,5.596,0.561,0.631,1.125,NA,NA,NA,NA,NA,NA,"Maryland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,25,0.975,0.955,0.98,0.606,0.776,1.282,0.902,0.937,1.039,0.777,0.773,0.995,0.213,0.27,1.264,NA,NA,NA,0.451,0.329,1.37,0.332,0.4,0.829,40500,20500,1.976,0.71,0.256,2.775,0.688,0.656,1.05,0.947,0.683,1.386,0.432,0.437,0.989,0.168,0.462,0.365,0.4,0.101,3.944,0.492,0.714,1.45,NA,NA,NA,NA,NA,NA,"Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
